Time;Race_id;Driver;DriverNumber;LapNumber;Stint;IsPersonalBest;Compound;TyreLife;FreshTyre;Team;LapStartTime;Position;Deleted;IsAccurate;LapTimeSec;Sector1TimeSec;Sector2TimeSec;Sector3TimeSec;GapToLeader;V_max
0 days 01:03:30.783000;2026065;LAW;30;6,0;1,0;False;MEDIUM;6,0;True;Racing Bulls;0 days 01:02:11.237000;9,0;False;True;79,546;21,142;37,33;21,074;20,488000000000284;270,0
0 days 01:04:49.836000;2026065;LAW;30;7,0;1,0;True;MEDIUM;7,0;True;Racing Bulls;0 days 01:03:30.783000;9,0;False;True;79,053;20,97;37,087;20,996;23,310999999999694;272,0
0 days 01:06:08.697000;2026065;LAW;30;8,0;1,0;True;MEDIUM;8,0;True;Racing Bulls;0 days 01:04:49.836000;9,0;False;True;78,861;20,852;37,011;20,998;26,31399999999985;272,0
0 days 01:07:27.178000;2026065;LAW;30;9,0;1,0;True;MEDIUM;9,0;True;Racing Bulls;0 days 01:06:08.697000;9,0;False;True;78,481;20,788;36,834;20,859;28,891000000000076;272,0
0 days 01:08:45.652000;2026065;LAW;30;10,0;1,0;True;MEDIUM;10,0;True;Racing Bulls;0 days 01:07:27.178000;9,0;False;True;78,474;20,97;36,737;20,767;31,07400000000007;273,0
0 days 01:10:04.195000;2026065;LAW;30;11,0;1,0;False;MEDIUM;11,0;True;Racing Bulls;0 days 01:08:45.652000;9,0;False;True;78,543;20,791;36,89;20,862;32,48100000000022;272,0
0 days 01:11:22.678000;2026065;LAW;30;12,0;1,0;False;MEDIUM;12,0;True;Racing Bulls;0 days 01:10:04.195000;9,0;False;True;78,483;20,727;36,907;20,849;32,800999999999476;273,0
0 days 01:12:41.193000;2026065;LAW;30;13,0;1,0;False;MEDIUM;13,0;True;Racing Bulls;0 days 01:11:22.678000;9,0;False;True;78,515;20,748;36,901;20,866;33,85400000000027;272,0
0 days 01:13:59.817000;2026065;LAW;30;14,0;1,0;False;MEDIUM;14,0;True;Racing Bulls;0 days 01:12:41.193000;9,0;False;True;78,624;20,79;36,921;20,913;35,056000000000495;273,0
0 days 01:15:18.346000;2026065;LAW;30;15,0;1,0;False;MEDIUM;15,0;True;Racing Bulls;0 days 01:13:59.817000;9,0;False;True;78,529;20,801;36,845;20,883;36,45799999999963;271,0
0 days 01:16:37.066000;2026065;LAW;30;16,0;1,0;False;MEDIUM;16,0;True;Racing Bulls;0 days 01:15:18.346000;9,0;False;True;78,72;20,861;37,019;20,84;37,79399999999987;272,0
0 days 01:17:55.859000;2026065;LAW;30;17,0;1,0;False;MEDIUM;17,0;True;Racing Bulls;0 days 01:16:37.066000;9,0;False;True;78,793;20,802;37,059;20,932;39,27399999999943;273,0
0 days 01:19:14.817000;2026065;LAW;30;18,0;1,0;False;MEDIUM;18,0;True;Racing Bulls;0 days 01:17:55.859000;9,0;False;True;78,958;20,81;37,192;20,956;41,017000000000735;272,0
0 days 01:20:33.758000;2026065;LAW;30;19,0;1,0;False;MEDIUM;19,0;True;Racing Bulls;0 days 01:19:14.817000;9,0;False;True;78,941;20,905;37,047;20,989;43,172999999999774;273,0
0 days 01:21:52.616000;2026065;LAW;30;20,0;1,0;False;MEDIUM;20,0;True;Racing Bulls;0 days 01:20:33.758000;9,0;False;True;78,858;20,754;37,035;21,069;46,052999999999884;273,0
0 days 01:23:11.578000;2026065;LAW;30;21,0;1,0;False;MEDIUM;21,0;True;Racing Bulls;0 days 01:21:52.616000;9,0;False;True;78,962;20,879;37,02;21,063;48,44300000000021;272,0
0 days 01:24:30.625000;2026065;LAW;30;22,0;1,0;False;MEDIUM;22,0;True;Racing Bulls;0 days 01:23:11.578000;9,0;False;True;79,047;20,817;37,134;21,096;50,75500000000011;272,0
0 days 01:25:49.651000;2026065;LAW;30;23,0;1,0;False;MEDIUM;23,0;True;Racing Bulls;0 days 01:24:30.625000;9,0;False;True;79,026;20,86;37,097;21,069;53,43299999999999;273,0
0 days 01:27:08.577000;2026065;LAW;30;24,0;1,0;False;MEDIUM;24,0;True;Racing Bulls;0 days 01:25:49.651000;9,0;False;True;78,926;20,845;37,067;21,014;55,92100000000028;272,0
0 days 01:28:27.457000;2026065;LAW;30;25,0;1,0;False;MEDIUM;25,0;True;Racing Bulls;0 days 01:27:08.577000;9,0;False;True;78,88;20,804;37,112;20,964;58,177999999999884;273,0
0 days 01:29:46.519000;2026065;LAW;30;26,0;1,0;False;MEDIUM;26,0;True;Racing Bulls;0 days 01:28:27.457000;9,0;False;True;79,062;20,972;37,051;21,039;60,17000000000007;274,0
0 days 01:31:05.577000;2026065;LAW;30;27,0;1,0;False;MEDIUM;27,0;True;Racing Bulls;0 days 01:29:46.519000;9,0;False;True;79,058;20,966;37,15;20,942;62,26800000000003;271,0
0 days 01:32:24.321000;2026065;LAW;30;28,0;1,0;False;MEDIUM;28,0;True;Racing Bulls;0 days 01:31:05.577000;9,0;False;True;78,744;20,798;36,974;20,972;64,03600000000006;273,0
0 days 01:33:43.319000;2026065;LAW;30;29,0;1,0;False;MEDIUM;29,0;True;Racing Bulls;0 days 01:32:24.321000;9,0;False;True;78,998;20,936;37,004;21,058;66,13599999999951;272,0
0 days 01:35:01.812000;2026065;LAW;30;30,0;1,0;False;MEDIUM;30,0;True;Racing Bulls;0 days 01:33:43.319000;9,0;False;True;78,493;20,753;36,794;20,946;68,17700000000059;273,0
0 days 01:36:20.512000;2026065;LAW;30;31,0;1,0;False;MEDIUM;31,0;True;Racing Bulls;0 days 01:35:01.812000;9,0;False;True;78,7;20,806;37,041;20,853;69,83200000000033;271,0
0 days 01:37:39.803000;2026065;LAW;30;32,0;1,0;False;MEDIUM;32,0;True;Racing Bulls;0 days 01:36:20.512000;9,0;False;True;79,291;21,014;37,239;21,038;71,91499999999996;272,0
0 days 01:39:01.108000;2026065;LAW;30;33,0;1,0;False;MEDIUM;33,0;True;Racing Bulls;0 days 01:37:39.803000;9,0;False;True;81,305;20,994;38,959;21,352;74,41799999999967;274,0
0 days 01:40:21.057000;2026065;LAW;30;34,0;1,0;False;MEDIUM;34,0;True;Racing Bulls;0 days 01:39:01.108000;9,0;False;True;79,949;21,353;37,488;21,108;78,86099999999988;272,0
0 days 01:41:40.027000;2026065;LAW;30;35,0;1,0;False;MEDIUM;35,0;True;Racing Bulls;0 days 01:40:21.057000;9,0;False;True;78,97;20,909;37,217;20,844;81,60899999999947;273,0
0 days 01:42:58.661000;2026065;LAW;30;36,0;1,0;False;MEDIUM;36,0;True;Racing Bulls;0 days 01:41:40.027000;9,0;False;True;78,634;20,827;36,947;20,86;84,38799999999992;273,0
0 days 01:44:17.263000;2026065;LAW;30;37,0;1,0;False;MEDIUM;37,0;True;Racing Bulls;0 days 01:42:58.661000;9,0;False;True;78,602;20,684;37,093;20,825;86,66600000000017;272,0
0 days 01:45:35.714000;2026065;LAW;30;38,0;1,0;True;MEDIUM;38,0;True;Racing Bulls;0 days 01:44:17.263000;9,0;False;True;78,451;20,69;36,955;20,806;71,67299999999977;272,0
0 days 01:46:54.163000;2026065;LAW;30;39,0;1,0;True;MEDIUM;39,0;True;Racing Bulls;0 days 01:45:35.714000;9,0;False;True;78,449;20,733;36,872;20,844;67,90999999999985;274,0
0 days 01:48:12.739000;2026065;LAW;30;40,0;1,0;False;MEDIUM;40,0;True;Racing Bulls;0 days 01:46:54.163000;9,0;False;True;78,576;20,797;37,003;20,776;69,55299999999988;270,0
0 days 01:49:31.491000;2026065;LAW;30;41,0;1,0;False;MEDIUM;41,0;True;Racing Bulls;0 days 01:48:12.739000;9,0;False;True;78,752;20,736;37,062;20,954;71,37199999999939;273,0
0 days 01:50:52.581000;2026065;LAW;30;42,0;1,0;False;MEDIUM;42,0;True;Racing Bulls;0 days 01:49:31.491000;9,0;False;True;81,09;20,78;38,876;21,434;74,05799999999999;273,0
0 days 01:52:11.984000;2026065;LAW;30;43,0;1,0;False;MEDIUM;43,0;True;Racing Bulls;0 days 01:50:52.581000;9,0;False;True;79,403;21,066;37,27;21,067;78,8060000000005;272,0
0 days 01:53:49.307000;2026065;LAW;30;44,0;1,0;False;MEDIUM;44,0;True;Racing Bulls;0 days 01:52:11.984000;9,0;False;False;97,323;20,852;36,951;39,52;81,13800000000083;274,0
0 days 01:55:14.287000;2026065;LAW;30;45,0;2,0;False;SOFT;5,0;False;Racing Bulls;0 days 01:53:49.307000;8,0;False;False;84,98;24,934;38,647;21,399;102,74499999999989;272,0
0 days 01:56:33.167000;2026065;LAW;30;46,0;2,0;False;SOFT;6,0;False;Racing Bulls;0 days 01:55:14.287000;8,0;False;True;78,88;21,095;36,959;20,826;110,6220000000003;272,0
0 days 01:57:51.149000;2026065;LAW;30;47,0;2,0;True;SOFT;7,0;False;Racing Bulls;0 days 01:56:33.167000;8,0;False;True;77,982;20,704;36,637;20,641;112,52600000000075;273,0
0 days 01:59:09.086000;2026065;LAW;30;48,0;2,0;True;SOFT;8,0;False;Racing Bulls;0 days 01:57:51.149000;8,0;False;True;77,937;20,9;36,411;20,626;114,9360000000006;273,0
0 days 02:00:26.870000;2026065;LAW;30;49,0;2,0;True;SOFT;9,0;False;Racing Bulls;0 days 01:59:09.086000;8,0;False;True;77,784;20,773;36,407;20,604;116,6260000000002;273,0
0 days 02:01:44.127000;2026065;LAW;30;50,0;2,0;True;SOFT;10,0;False;Racing Bulls;0 days 02:00:26.870000;8,0;False;True;77,257;20,565;36,21;20,482;118,28299999999945;273,0
0 days 02:03:01.633000;2026065;LAW;30;51,0;2,0;False;SOFT;11,0;False;Racing Bulls;0 days 02:01:44.127000;8,0;False;True;77,506;20,626;36,336;20,544;118,6820000000007;274,0
0 days 02:04:19.338000;2026065;LAW;30;52,0;2,0;False;SOFT;12,0;False;Racing Bulls;0 days 02:03:01.633000;8,0;False;True;77,705;20,697;36,45;20,558;120,2510000000002;274,0
0 days 02:05:37.150000;2026065;LAW;30;53,0;2,0;False;SOFT;13,0;False;Racing Bulls;0 days 02:04:19.338000;8,0;False;True;77,812;20,597;36,529;20,686;121,73799999999937;274,0
0 days 02:06:54.678000;2026065;LAW;30;54,0;2,0;False;SOFT;14,0;False;Racing Bulls;0 days 02:05:37.150000;8,0;False;True;77,528;20,489;36,335;20,704;122,81299999999919;274,0
0 days 02:08:12.322000;2026065;LAW;30;55,0;2,0;False;SOFT;15,0;False;Racing Bulls;0 days 02:06:54.678000;8,0;False;True;77,644;20,538;36,404;20,702;124,45200000000023;275,0
0 days 02:09:30.340000;2026065;LAW;30;56,0;2,0;False;SOFT;16,0;False;Racing Bulls;0 days 02:08:12.322000;8,0;False;True;78,018;20,604;36,842;20,572;127,10599999999977;275,0
0 days 02:10:47.910000;2026065;LAW;30;57,0;2,0;False;SOFT;17,0;False;Racing Bulls;0 days 02:09:30.340000;8,0;False;True;77,57;20,542;36,427;20,601;129,82200000000012;275,0
0 days 02:12:06.491000;2026065;LAW;30;58,0;2,0;False;SOFT;18,0;False;Racing Bulls;0 days 02:10:47.910000;8,0;False;True;78,581;20,574;36,289;21,718;132,2539999999999;273,0
0 days 02:13:53.724000;2026065;LAW;30;59,0;2,0;False;SOFT;19,0;False;Racing Bulls;0 days 02:12:06.491000;8,0;False;False;107,233;28,108;49,669;29,456;135,02300000000014;264,0
0 days 02:15:47.910000;2026065;LAW;30;60,0;2,0;False;SOFT;20,0;False;Racing Bulls;0 days 02:13:53.724000;8,0;False;False;114,186;27,321;48,373;38,492;166,19900000000052;247,0
0 days 02:17:15.098000;2026065;LAW;30;61,0;3,0;False;SOFT;21,0;False;Racing Bulls;0 days 02:15:47.910000;8,0;False;False;87,188;25,504;39,264;22,42;197,91299999999956;260,0
0 days 02:18:59.590000;2026065;LAW;30;62,0;3,0;False;SOFT;22,0;False;Racing Bulls;0 days 02:17:15.098000;8,0;False;False;104,492;22,879;49,392;32,221;148,35599999999977;256,0
0 days 02:20:43.255000;2026065;LAW;30;63,0;3,0;False;SOFT;23,0;False;Racing Bulls;0 days 02:18:59.590000;8,0;False;False;103,665;35,79;45,836;22,039;132,487000000001;260,0
0 days 02:22:02.814000;2026065;LAW;30;64,0;3,0;False;SOFT;24,0;False;Racing Bulls;0 days 02:20:43.255000;8,0;False;False;79,559;21,187;37,148;21,224;115,73999999999978;275,0
0 days 02:23:23.199000;2026065;LAW;30;65,0;3,0;False;SOFT;25,0;False;Racing Bulls;0 days 02:22:02.814000;7,0;False;False;80,385;20,667;36,735;22,983;62,46100000000115;277,0
0 days 02:25:18.702000;2026065;LAW;30;66,0;3,0;False;SOFT;26,0;False;Racing Bulls;0 days 02:23:23.199000;7,0;False;False;115,503;29,362;47,999;38,142;23,62300000000141;265,0
0 days 02:27:02.448000;2026065;LAW;30;67,0;4,0;False;SOFT;7,0;False;Racing Bulls;0 days 02:25:18.702000;7,0;False;False;103,746;26,507;52,133;25,106;27,943999999999505;260,0
0 days 03:04:36.100000;2026065;LAW;30;68,0;4,0;False;SOFT;8,0;False;Racing Bulls;0 days 02:27:02.448000;7,0;False;False;0,0;29,74;49,477;0,0;26,20800000000054;255,0
0 days 03:06:11.203000;2026065;LAW;30;69,0;5,0;False;SOFT;7,0;False;Racing Bulls;0 days 03:04:36.100000;7,0;False;False;95,103;27,841;41,194;26,068;17,040000000000873;249,0
0 days 03:08:52.214000;2026065;LAW;30;70,0;5,0;False;SOFT;8,0;False;Racing Bulls;0 days 03:06:11.203000;7,0;False;False;0,0;28,32;50,673;82,003;8,670000000000073;240,0
0 days 03:10:20.894000;2026065;LAW;30;71,0;5,0;False;SOFT;9,0;False;Racing Bulls;0 days 03:08:52.214000;7,0;False;True;88,68;26,221;40,929;21,53;2,4140000000006694;272,0
0 days 03:11:40.007000;2026065;LAW;30;72,0;5,0;False;SOFT;10,0;False;Racing Bulls;0 days 03:10:20.894000;6,0;False;True;79,113;21,195;37,262;20,656;10,82300000000032;276,0
0 days 03:12:57.652000;2026065;LAW;30;73,0;5,0;False;SOFT;11,0;False;Racing Bulls;0 days 03:11:40.007000;6,0;False;True;77,645;21,037;36,192;20,416;14,198999999998705;275,0
0 days 03:14:14.048000;2026065;LAW;30;74,0;5,0;True;SOFT;12,0;False;Racing Bulls;0 days 03:12:57.652000;6,0;False;True;76,396;20,303;35,932;20,161;17,259000000000015;276,0
0 days 03:15:30.095000;2026065;LAW;30;75,0;5,0;True;SOFT;13,0;False;Racing Bulls;0 days 03:14:14.048000;6,0;False;True;76,047;20,18;35,798;20,069;19,697000000000116;277,0
0 days 03:16:45.849000;2026065;LAW;30;76,0;5,0;True;SOFT;14,0;False;Racing Bulls;0 days 03:15:30.095000;6,0;False;True;75,754;20,047;35,665;20,042;21,735999999998967;277,0
0 days 03:18:01.742000;2026065;LAW;30;77,0;5,0;False;SOFT;15,0;False;Racing Bulls;0 days 03:16:45.849000;6,0;False;True;75,893;20,071;35,708;20,114;24,009000000000015;276,0
0 days 03:19:17.705000;2026065;LAW;30;78,0;5,0;False;SOFT;16,0;False;Racing Bulls;0 days 03:18:01.742000;6,0;False;True;75,963;20,031;35,735;20,197;26,174000000000888;277,0
0 days 00:56:56.429000;2026065;OCO;31;1,0;1,0;False;MEDIUM;1,0;True;Haas F1 Team;0 days 00:55:19.645000;16,0;False;False;96,563;0,0;41,916;22,06;0,0;268,0
0 days 00:58:18.092000;2026065;OCO;31;2,0;1,0;True;MEDIUM;2,0;True;Haas F1 Team;0 days 00:56:56.429000;16,0;False;True;81,663;21,934;38,056;21,673;14,038000000000011;283,0
0 days 00:59:38.679000;2026065;OCO;31;3,0;1,0;True;MEDIUM;3,0;True;Haas F1 Team;0 days 00:58:18.092000;16,0;False;True;80,587;21,625;37,639;21,323;18,04800000000023;276,0
0 days 01:00:58.916000;2026065;OCO;31;4,0;1,0;True;MEDIUM;4,0;True;Haas F1 Team;0 days 00:59:38.679000;15,0;False;True;80,237;21,43;37,497;21,31;21,639000000000124;281,0
0 days 01:02:18.361000;2026065;OCO;31;5,0;1,0;True;MEDIUM;5,0;True;Haas F1 Team;0 days 01:00:58.916000;15,0;False;True;79,445;21,191;37,159;21,095;24,827999999999975;279,0
0 days 01:03:37.943000;2026065;OCO;31;6,0;1,0;False;MEDIUM;6,0;True;Haas F1 Team;0 days 01:02:18.361000;15,0;False;True;79,582;21,182;37,22;21,18;27,61200000000008;283,0
0 days 01:04:57.650000;2026065;OCO;31;7,0;1,0;False;MEDIUM;7,0;True;Haas F1 Team;0 days 01:03:37.943000;15,0;False;True;79,707;21,173;37,402;21,132;30,471000000000004;280,0
0 days 01:06:16.972000;2026065;OCO;31;8,0;1,0;True;MEDIUM;8,0;True;Haas F1 Team;0 days 01:04:57.650000;15,0;False;True;79,322;21,057;37,073;21,192;34,128000000000156;281,0
0 days 01:07:54.232000;2026065;OCO;31;9,0;1,0;False;MEDIUM;9,0;True;Haas F1 Team;0 days 01:06:16.972000;15,0;False;False;97,26;20,984;37,108;39,168;37,16600000000017;282,0
0 days 01:09:16.186000;2026065;OCO;31;10,0;2,0;False;HARD;1,0;True;Haas F1 Team;0 days 01:07:54.232000;15,0;False;False;81,954;24,242;37,026;20,686;58,128000000000156;272,0
0 days 01:10:34.134000;2026065;OCO;31;11,0;2,0;True;HARD;2,0;True;Haas F1 Team;0 days 01:09:16.186000;15,0;False;True;77,948;20,847;36,469;20,632;63,01499999999987;272,0
0 days 01:11:51.395000;2026065;OCO;31;12,0;2,0;True;HARD;3,0;True;Haas F1 Team;0 days 01:10:34.134000;15,0;False;True;77,261;20,587;36,241;20,433;62,73999999999978;274,0
0 days 01:13:09.149000;2026065;OCO;31;13,0;2,0;False;HARD;4,0;True;Haas F1 Team;0 days 01:11:51.395000;15,0;False;True;77,754;20,687;36,488;20,579;62,57100000000082;274,0
0 days 01:14:26.609000;2026065;OCO;31;14,0;2,0;False;HARD;5,0;True;Haas F1 Team;0 days 01:13:09.149000;15,0;False;True;77,46;20,545;36,341;20,574;63,012000000000626;275,0
0 days 01:15:44.181000;2026065;OCO;31;15,0;2,0;False;HARD;6,0;True;Haas F1 Team;0 days 01:14:26.609000;15,0;False;True;77,572;20,552;36,4;20,62;63,25;275,0
0 days 01:17:01.920000;2026065;OCO;31;16,0;2,0;False;HARD;7,0;True;Haas F1 Team;0 days 01:15:44.181000;15,0;False;True;77,739;20,533;36,537;20,669;63,628999999999905;275,0
0 days 01:18:19.653000;2026065;OCO;31;17,0;2,0;False;HARD;8,0;True;Haas F1 Team;0 days 01:17:01.920000;15,0;False;True;77,733;20,602;36,488;20,643;64,1279999999997;275,0
0 days 01:19:37.322000;2026065;OCO;31;18,0;2,0;False;HARD;9,0;True;Haas F1 Team;0 days 01:18:19.653000;15,0;False;True;77,669;20,532;36,481;20,656;64,8110000000006;275,0
0 days 01:20:54.942000;2026065;OCO;31;19,0;2,0;False;HARD;10,0;True;Haas F1 Team;0 days 01:19:37.322000;15,0;False;True;77,62;20,489;36,522;20,609;65,67799999999988;275,0
0 days 01:22:12.670000;2026065;OCO;31;20,0;2,0;False;HARD;11,0;True;Haas F1 Team;0 days 01:20:54.942000;15,0;False;True;77,728;20,427;36,641;20,66;67,23700000000008;275,0
0 days 01:23:30.638000;2026065;OCO;31;21,0;2,0;False;HARD;12,0;True;Haas F1 Team;0 days 01:22:12.670000;15,0;False;True;77,968;20,582;36,624;20,762;68,4970000000003;275,0
0 days 01:24:49.009000;2026065;OCO;31;22,0;2,0;False;HARD;13,0;True;Haas F1 Team;0 days 01:23:30.638000;15,0;False;True;78,371;20,717;36,763;20,891;69,8149999999996;273,0
0 days 01:26:06.891000;2026065;OCO;31;23,0;2,0;False;HARD;14,0;True;Haas F1 Team;0 days 01:24:49.009000;15,0;False;True;77,882;20,45;36,62;20,812;71,81700000000001;274,0
0 days 01:27:24.890000;2026065;OCO;31;24,0;2,0;False;HARD;15,0;True;Haas F1 Team;0 days 01:26:06.891000;15,0;False;True;77,999;20,599;36,64;20,76;73,16100000000006;275,0
0 days 01:28:42.944000;2026065;OCO;31;25,0;2,0;False;HARD;16,0;True;Haas F1 Team;0 days 01:27:24.890000;15,0;False;True;78,054;20,44;36,738;20,876;74,49099999999999;275,0
0 days 01:30:03.626000;2026065;OCO;31;26,0;2,0;False;HARD;17,0;True;Haas F1 Team;0 days 01:28:42.944000;15,0;False;True;80,682;20,882;38,633;21,167;75,65700000000015;271,0
0 days 01:31:22.218000;2026065;OCO;31;27,0;2,0;False;HARD;18,0;True;Haas F1 Team;0 days 01:30:03.626000;15,0;False;True;78,592;20,77;36,872;20,95;79,375;275,0
0 days 01:32:40.856000;2026065;OCO;31;28,0;2,0;False;HARD;19,0;True;Haas F1 Team;0 days 01:31:22.218000;15,0;False;True;78,638;20,674;36,931;21,033;80,67699999999968;275,0
0 days 01:33:59.532000;2026065;OCO;31;29,0;2,0;False;HARD;20,0;True;Haas F1 Team;0 days 01:32:40.856000;15,0;False;True;78,676;20,743;37,063;20,87;82,67099999999937;275,0
0 days 01:35:18.102000;2026065;OCO;31;30,0;2,0;False;HARD;21,0;True;Haas F1 Team;0 days 01:33:59.532000;15,0;False;True;78,57;20,797;36,849;20,924;84,39000000000033;276,0
0 days 01:36:36.799000;2026065;OCO;31;31,0;2,0;False;HARD;22,0;True;Haas F1 Team;0 days 01:35:18.102000;15,0;False;True;78,697;20,732;36,955;21,01;86,1220000000003;275,0
0 days 01:37:55.759000;2026065;OCO;31;32,0;2,0;False;HARD;23,0;True;Haas F1 Team;0 days 01:36:36.799000;15,0;False;True;78,96;20,891;37,092;20,977;88,20200000000023;275,0
0 days 01:39:14.646000;2026065;OCO;31;33,0;2,0;False;HARD;24,0;True;Haas F1 Team;0 days 01:37:55.759000;15,0;False;True;78,887;20,816;36,994;21,077;90,3739999999998;276,0
0 days 01:40:34.403000;2026065;OCO;31;34,0;2,0;False;HARD;25,0;True;Haas F1 Team;0 days 01:39:14.646000;15,0;False;True;79,757;20,878;37,372;21,507;92,39899999999943;275,0
0 days 01:41:55.891000;2026065;OCO;31;35,0;2,0;False;HARD;26,0;True;Haas F1 Team;0 days 01:40:34.403000;14,0;False;True;81,488;21,341;38,206;21,941;94,95499999999993;274,0
0 days 01:43:16.866000;2026065;OCO;31;36,0;2,0;False;HARD;27,0;True;Haas F1 Team;0 days 01:41:55.891000;14,0;False;True;80,975;21,114;37,842;22,019;100,2519999999995;282,0
0 days 01:44:38.037000;2026065;OCO;31;37,0;2,0;False;HARD;28,0;True;Haas F1 Team;0 days 01:43:16.866000;14,0;False;True;81,171;21,337;37,987;21,847;104,8710000000001;282,0
0 days 01:46:00.679000;2026065;OCO;31;38,0;2,0;False;HARD;29,0;True;Haas F1 Team;0 days 01:44:38.037000;14,0;False;True;82,642;21,396;39,501;21,745;92,44700000000012;272,0
0 days 01:47:22.550000;2026065;OCO;31;39,0;2,0;False;HARD;30,0;True;Haas F1 Team;0 days 01:46:00.679000;14,0;False;True;81,871;21,47;38,473;21,928;92,875;279,0
0 days 01:48:45.533000;2026065;OCO;31;40,0;2,0;False;HARD;31,0;True;Haas F1 Team;0 days 01:47:22.550000;14,0;False;True;82,983;21,34;39,966;21,677;97,94000000000051;280,0
0 days 01:50:06.881000;2026065;OCO;31;41,0;2,0;False;HARD;32,0;True;Haas F1 Team;0 days 01:48:45.533000;14,0;False;True;81,348;21,436;37,881;22,031;104,16600000000017;274,0
0 days 01:51:28.792000;2026065;OCO;31;42,0;2,0;False;HARD;33,0;True;Haas F1 Team;0 days 01:50:06.881000;14,0;False;True;81,911;21,499;38,538;21,874;109,44800000000032;283,0
0 days 01:52:50.255000;2026065;OCO;31;43,0;2,0;False;HARD;34,0;True;Haas F1 Team;0 days 01:51:28.792000;14,0;False;True;81,463;21,682;38,411;21,37;115,01700000000073;283,0
0 days 01:54:10.511000;2026065;OCO;31;44,0;2,0;False;HARD;35,0;True;Haas F1 Team;0 days 01:52:50.255000;14,0;False;True;80,256;21,199;37,776;21,281;119,40900000000056;284,0
0 days 01:55:31.550000;2026065;OCO;31;45,0;2,0;False;HARD;36,0;True;Haas F1 Team;0 days 01:54:10.511000;13,0;False;True;81,039;20,997;37,628;22,414;123,94900000000052;283,0
0 days 01:56:53.674000;2026065;OCO;31;46,0;2,0;False;HARD;37,0;True;Haas F1 Team;0 days 01:55:31.550000;13,0;False;True;82,124;21,334;38,875;21,915;127,88500000000022;278,0
0 days 01:58:15.862000;2026065;OCO;31;47,0;2,0;False;HARD;38,0;True;Haas F1 Team;0 days 01:56:53.674000;13,0;False;True;82,188;21,633;38,504;22,051;133,03300000000036;283,0
0 days 01:59:36.679000;2026065;OCO;31;48,0;2,0;False;HARD;39,0;True;Haas F1 Team;0 days 01:58:15.862000;13,0;False;True;80,817;22,118;37,58;21,119;139,64900000000034;284,0
0 days 02:00:56.100000;2026065;OCO;31;49,0;2,0;False;HARD;40,0;True;Haas F1 Team;0 days 01:59:36.679000;13,0;False;True;79,421;20,862;37,149;21,41;144,21900000000005;283,0
0 days 02:02:17.621000;2026065;OCO;31;50,0;2,0;False;HARD;41,0;True;Haas F1 Team;0 days 02:00:56.100000;13,0;False;True;81,521;20,997;38,737;21,787;147,51299999999992;284,0
0 days 02:03:38.237000;2026065;OCO;31;51,0;2,0;False;HARD;42,0;True;Haas F1 Team;0 days 02:02:17.621000;13,0;False;True;80,616;21,724;37,702;21,19;152,17600000000039;275,0
0 days 02:04:57.659000;2026065;OCO;31;52,0;2,0;False;HARD;43,0;True;Haas F1 Team;0 days 02:03:38.237000;13,0;False;True;79,422;21,203;37,202;21,017;156,85500000000047;283,0
0 days 02:06:20.399000;2026065;OCO;31;53,0;2,0;False;HARD;44,0;True;Haas F1 Team;0 days 02:04:57.659000;13,0;False;True;82,74;22,502;38,577;21,661;160,0589999999993;273,0
